,name,origin
209,Barfuss,German
210,Barie,German
211,Baringer,German
212,Baringer,German
213,Barkey,German
214,Barlage,German
215,Barmann,German
216,Barndt,German
217,Barnick,German
218,Barnick,German
219,Baron,German
220,Barsch,German
221,Barsch,German
222,Bart,German
223,Bartel,German
224,Bartel,German
225,Bartelme,German
226,Bartels,German
227,Bartelt,German
228,Barth,German
229,Barth,German
230,Barth,German
231,Barthe,German
232,Barthel,German
233,Barthelmes,German
234,Barthelmess,German
235,Barthels,German
236,Barthol,German
237,Bartholomay,German
238,Bartimus,German
239,Bartl,German
240,Bartle,German
241,Bartling,German
242,Bartmess,German
243,Barton,German
244,Bartosch,German
245,Bartsch,German
246,Bartz,German
247,Baruth,German
248,Barz,German
249,Basch,German
250,Baumgarten,German
251,Baumgartner,German
252,Baumhardt,German
253,Baumhover,German
254,Baumler,German
255,Baumstark,German
256,Baumunk,German
257,Baunach,German
258,Baures,German
259,Baus,German
260,Baus,German
261,Baust,German
262,Baust,German
263,Baustian,German
264,Baute,German
265,Bax,German
266,Bay,German
267,Bayer,German
268,Bayerl,German
269,Bayers,German
270,Bayha,German
271,Baze,German
272,Baze,German
273,Bebber,German
274,Bech,German
275,Bechen,German
276,Becher,German
277,Becher,German
278,Becherer,German
279,Bechler,German
280,Bechler,German
281,Bechler,German
282,Bechtol,German
283,Beck,German
284,Becka,German
285,Beckendorf,German
286,Beckerman,German
287,Beckert,German
288,Beckmeyer,German
289,Beder,German
290,Bedner,German
291,Beemer,German
292,Beers,German
293,Beese,German
294,Beetz,German
295,Begeman,German
296,Beh,German
297,Beha,German
298,Behe,German
299,Behl,German
300,Bellin,German
301,Belling,German
302,Bellinger,German
303,Bellinghausen,German
304,Bellm,German
305,Bellmer,German
306,Below,German
307,Belser,German
308,Belt,German
309,Belter,German
310,Belter,German
311,Belter,German
312,Belzer,German
313,Bendele,German
314,Bender,German
315,Bendig,German
316,Bendler,German
317,Bendorf,German
318,Bendt,German
319,Bene,German
320,Benedum,German
321,Benfer,German
322,Benge,German
323,Bengel,German
324,Bengel,German
325,Bening,German
326,Benitz,German
327,Benker,German
328,Benninghoff,German
329,Bensch,German
330,Bense,German
331,Bensel,German
332,Bensen,German
333,Benshoff,German
334,Bensing,German
335,Benter,German
336,Benter,German
337,Benthin,German
338,Bentler,German
339,Bentler,German
340,Bentrup,German
341,Bentzel,German
342,Benzel,German
343,Benzschawel,German
344,Berber,German
345,Berchtold,German
346,Berding,German
347,Berend,German
348,Berendes,German
349,Berg,German
350,Bero,German
351,Berres,German
352,Berreth,German
353,Bersch,German
354,Bertel,German
355,Bertels,German
356,Bertelsen,German
357,Berth,German
358,Bertha,German
359,Berthel,German
360,Berthold,German
361,Bertholf,German
362,Bertram,German
363,Bertsch,German
364,Bertsche,German
365,Bertz,German
366,Berwald,German
367,Berwald,German
368,Besel,German
369,Besemer,German
370,Besler,German
371,Besler,German
372,Bess,German
373,Bessel,German
374,Besselman,German
375,Besser,German
376,Besser,German
377,Bessinger,German
378,Bessinger,German
379,Bessler,German
380,Bessler,German
381,Best,German
382,Beste,German
383,Bester,German
384,Bestgen,German
385,Betler,German
386,Betler,German
387,Betschart,German
388,Bettendorf,German
389,Bettenhausen,German
390,Better,German
391,Bettger,German
392,Betthauser,German
393,Bettin,German
394,Bettinger,German
395,Bettner,German
396,Betzer,German
397,Betzler,German
398,Betzler,German
399,Betzner,German
400,Biener,German
401,Bier,German
402,Bierbaum,German
403,Bierlein,German
404,Bierly,German
405,Biermann,German
406,Bierschbach,German
407,Bierschenk,German
408,Bierwagen,German
409,Bierwirth,German
410,Biese,German
411,Biesecker,German
412,Bieser,German
413,Biesinger,German
414,Biesterfeld,German
415,Bietz,German
416,Biever,German
417,Bigalke,German
418,Bigner,German
419,Bihl,German
420,Bihler,German
421,Bihm,German
422,Bihn,German
423,Bilderback,German
424,Bilger,German
425,Biller,German
426,Biller,German
427,Biller,German
428,Billerbeck,German
429,Billheimer,German
430,Billick,German
431,Billig,German
432,Billig,German
433,Billing,German
434,Billinger,German
435,Billman,German
436,Billmeyer,German
437,Biltz,German
438,Bilz,German
439,Bindel,German
440,Bindel,German
441,Binder,German
442,Binder,German
443,Bindner,German
444,Bingel,German
445,Bingenheimer,German
446,Binger,German
447,Binger,German
448,Binner,German
449,Binsfeld,German
450,Blass,German
451,Blatt,German
452,Blatt,German
453,Blattenberger,German
454,Blau,German
455,Blauert,German
456,Blaufuss,German
457,Blauser,German
458,Blech,German
459,Blecha,German
460,Blecher,German
461,Blechinger,German
462,Blechman,German
463,Blehm,German
464,Bleich,German
465,Bleicher,German
466,Bleichner,German
467,Bleier,German
468,Bleil,German
469,Bleile,German
470,Bleiler,German
471,Bleiweiss,German
472,Blend,German
473,Blender,German
474,Blenker,German
475,Blessing,German
476,Blessing,German
477,Blessinger,German
478,Blessman,German
479,Bley,German
480,Bleyer,German
481,Blick,German
482,Blick,German
483,Blick,German
484,Bliese,German
485,Bliesner,German
486,Blind,German
487,Blinder,German
488,Blinn,German
489,Bliss,German
490,Blitz,German
491,Blitzer,German
492,Bloch,German
493,Blocher,German
494,Block,German
495,Blocker,German
496,Bloedow,German
497,Blom,German
498,Blomberg,German
499,Blome,German
500,Boegel,German
501,Boegel,German
502,Boeglin,German
503,Boeh,German
504,Boehl,German
505,Boehle,German
506,Boehler,German
507,Boehlert,German
508,Boehlke,German
509,Boehm,German
510,Boehme,German
511,Boehmer,German
512,Boehnlein,German
513,Boehringer,German
514,Boelter,German
515,Boenig,German
516,Boenker,German
517,Boers,German
518,Boerst,German
519,Boes,German
520,Boes,German
521,Boese,German
522,Boesel,German
523,Boetcher,German
524,Boettcher,German
525,Boettger,German
526,Boettner,German
527,Boff,German
528,Bogen,German
529,Bogenrief,German
530,Bogenschutz,German
531,Boger,German
532,Boger,German
533,Bogner,German
534,Bogus,German
535,Bohland,German
536,Bohland,German
537,Bohlander,German
538,Bohle,German
539,Bohlen,German
540,Bohlen,German
541,Bohlen,German
542,Bohler,German
543,Bohler,German
544,Bohlinger,German
545,Bohm,German
546,Bohmann,German
547,Bohmer,German
548,Bohn,German
549,Bohnen,German
550,Bommersbach,German
551,Bonenberger,German
552,Boner,German
553,Bongard,German
554,Bonitz,German
555,Bonn,German
556,Bonne,German
557,Bonson,German
558,Bontrager,German
559,Boock,German
560,Booe,German
561,Book,German
562,Bookman,German
563,Bopp,German
564,Borde,German
565,Bordes,German
566,Bordner,German
567,Borgerding,German
568,Borges,German
569,Borgmeyer,German
570,Bork,German
571,Borke,German
572,Borke,German
573,Borkenhagen,German
574,Bornheimer,German
575,Bornhoft,German
576,Bornholdt,German
577,Bornhorst,German
578,Bornmann,German
579,Bornt,German
580,Borntrager,German
581,Borries,German
582,Borrmann,German
583,Bors,German
584,Borsch,German
585,Borst,German
586,Borth,German
587,Borth,German
588,Bortner,German
589,Bortz,German
590,Bosch,German
591,Bose,German
592,Bosecker,German
593,Boseman,German
594,Bosen,German
595,Boser,German
596,Bosler,German
597,Boss,German
598,Bosserman,German
599,Bosserman,German
600,Brandes,German
601,Brandes,German
602,Brandl,German
603,Brandmeyer,German
604,Brands,German
605,Brandstetter,German
606,Brandt,German
607,Brandt,German
608,Branner,German
609,Branning,German
610,Branstetter,German
611,Brantner,German
612,Brasch,German
613,Brasel,German
614,Brass,German
615,Brassel,German
616,Bratsch,German
617,Bratz,German
618,Braucher,German
619,Brauchle,German
620,Braucht,German
621,Braun,German
622,Braunagel,German
623,Braune,German
624,Brauner,German
625,Brauner,German
626,Brauner,German
627,Brauning,German
628,Braunlich,German
629,Braunschweig,German
630,Brause,German
631,Brause,German
632,Brausen,German
633,Brautigam,German
634,Brech,German
635,Brecheisen,German
636,Brecher,German
637,Breck,German
638,Brecke,German
639,Brecker,German
640,Breckner,German
641,Bredemeyer,German
642,Bredow,German
643,Bredthauer,German
644,Breer,German
645,Breese,German
646,Brege,German
647,Bregenzer,German
648,Breger,German
649,Breger,German
650,Brentlinger,German
651,Brenzel,German
652,Breske,German
653,Breslauer,German
654,Bressler,German
655,Brest,German
656,Brester,German
657,Brester,German
658,Brethauer,German
659,Bretl,German
660,Bretschneider,German
661,Bretthauer,German
662,Brettschneider,German
663,Bretz,German
664,Breu,German
665,Breuer,German
666,Breuker,German
667,Breunig,German
668,Breuninger,German
669,Brick,German
670,Brickle,German
671,Brickle,German
672,Brief,German
673,Briegel,German
674,Brieger,German
675,Briel,German
676,Briese,German
677,Brieske,German
678,Brietzke,German
679,Brill,German
680,Brillhart,German
681,Brimmer,German
682,Brinkmeier,German
683,Brinks,German
684,Briski,German
685,Britt,German
686,Britz,German
687,Britz,German
688,Britz,German
689,Brixius,German
690,Brobeck,German
691,Brobst,German
692,Brockel,German
693,Brockel,German
694,Brockelman,German
695,Brockelman,German
696,Brockert,German
697,Brockhaus,German
698,Brockhoff,German
699,Brockmeier,German
700,Brugge,German
701,Brugge,German
702,Bruhl,German
703,Bruhns,German
704,Brum,German
705,Brumbach,German
706,Brumer,German
707,Brumm,German
708,Brumm,German
709,Brummer,German
710,Brummer,German
711,Brummund,German
712,Brune,German
713,Brune,German
714,Brunell,German
715,Bruner,German
716,Bruner,German
717,Brunet,German
718,Brungard,German
719,Brungardt,German
720,Brunger,German
721,Brunken,German
722,Brunker,German
723,Brunkhorst,German
724,Brunn,German
725,Brunner,German
726,Brunow,German
727,Brunswick,German
728,Bruntz,German
729,Brunz,German
730,Bruse,German
731,Bruske,German
732,Bruske,German
733,Brusky,German
734,Bruss,German
735,Brust,German
736,Bryers,German
737,Bubeck,German
738,Bubel,German
739,Bubel,German
740,Bublitz,German
741,Buboltz,German
742,Bubolz,German
743,Buch,German
744,Buchberger,German
745,Buchbinder,German
746,Buche,German
747,Buchen,German
748,Bucher,German
749,Bucher,German
750,Buerkle,German
751,Buermann,German
752,Buescher,German
753,Buetow,German
754,Buettner,German
755,Buff,German
756,Buff,German
757,Buffenbarger,German
758,Bugenhagen,German
759,Buhl,German
760,Buhl,German
761,Buhl,German
762,Buhler,German
763,Buhr,German
764,Buhrman,German
765,Buker,German
766,Buker,German
767,Bulen,German
768,Bulgrin,German
769,Bull,German
770,Buller,German
771,Bulow,German
772,Bultemeier,German
773,Bultman,German
774,Bumb,German
775,Bumb,German
776,Bunde,German
777,Bundschuh,German
778,Bungard,German
779,Bunge,German
780,Bunge,German
781,Bunger,German
782,Bunger,German
783,Bunke,German
784,Bunker,German
785,Bunn,German
786,Bunner,German
787,Bunning,German
788,Bunt,German
789,Bunte,German
790,Bunten,German
791,Bunting,German
792,Buntrock,German
793,Bupp,German
794,Burant,German
795,Burau,German
796,Burbach,German
797,Burchardt,German
798,Burckhardt,German
799,Buren,German
800,Bussen,German
801,Busser,German
802,Bussert,German
803,Bussert,German
804,Bussler,German
805,Bussmann,German
806,Butikofer,German
807,Butsch,German
808,Butsch,German
809,Butt,German
810,Butter,German
811,Butters,German
812,Buttke,German
813,Buttler,German
814,Buttner,German
815,Butz,German
816,Butz,German
817,Butz,German
818,Butzen,German
819,Butzen,German
820,Butzer,German
821,Butzer,German
822,Butzin,German
823,Butzke,German
824,Butzlaff,German
825,Butzlaff,German
826,Buxbaum,German
827,Campe,German
828,Candler,German
829,Cantor,German
830,Capito,German
831,Carlin,German
832,Carp,German
833,Caspar,German
834,Caspary,German
835,Casper,German
836,Chelius,German
837,Christ,German
838,Christel,German
839,Christen,German
840,Christl,German
841,Christlieb,German
842,Christmann,German
843,Christoffer,German
844,Christoph,German
845,Christophel,German
846,Ciske,German
847,Clauer,German
848,Clemen,German
849,Clemens,German
850,Damm,German
851,Damm,German
852,Dammann,German
853,Damme,German
854,Dammer,German
855,Dampf,German
856,Damrau,German
857,Damrow,German
858,Damschroder,German
859,Dang,German
860,Dangler,German
861,Danke,German
862,Dankel,German
863,Danker,German
864,Dankers,German
865,Dann,German
866,Dannecker,German
867,Danneman,German
868,Dannenberg,German
869,Dannenfelser,German
870,Danner,German
871,Danser,German
872,Danz,German
873,Danz,German
874,Danzeisen,German
875,Danzer,German
876,Dapp,German
877,Darr,German
878,Dasch,German
879,Dasch,German
880,Dase,German
881,Dasinger,German
882,Datz,German
883,Daub,German
884,Daube,German
885,Daube,German
886,Daubenspeck,German
887,Dauber,German
888,Dauberman,German
889,Daubert,German
890,Daubert,German
891,Daubner,German
892,Dauer,German
893,Dauer,German
894,Dauer,German
895,Daul,German
896,Daul,German
897,Daum,German
898,Daun,German
899,Daunhauer,German
900,Deis,German
901,Deis,German
902,Deiss,German
903,Deiss,German
904,Deist,German
905,Deister,German
906,Deiter,German
907,Deitering,German
908,Deiters,German
909,Deland,German
910,Delger,German
911,Delker,German
912,Dell,German
913,Deller,German
914,Delling,German
915,Dellinger,German
916,Delmar,German
917,Delp,German
918,Delventhal,German
919,Delzer,German
920,Deman,German
921,Deman,German
922,Demand,German
923,Demar,German
924,Demel,German
925,Demerath,German
926,Demeter,German
927,Deml,German
928,Demler,German
929,Demme,German
930,Demmer,German
931,Demmer,German
932,Demmin,German
933,Demming,German
934,Demmy,German
935,Demus,German
936,Demuth,German
937,Dencker,German
938,Denecke,German
939,Dengel,German
940,Dengel,German
941,Denger,German
942,Denger,German
943,Dengler,German
944,Denhart,German
945,Denhart,German
946,Denk,German
947,Denk,German
948,Denk,German
949,Denke,German
950,Detweiler,German
951,Detzel,German
952,Detzel,German
953,Deubner,German
954,Deubner,German
955,Deuser,German
956,Deuster,German
957,Deuter,German
958,Deutmeyer,German
959,Deutsch,German
960,Deutscher,German
961,Deutschmann,German
962,Dewald,German
963,Dewitz,German
964,Dexheimer,German
965,Dey,German
966,Dibbern,German
967,Dichter,German
968,Dick,German
969,Dick,German
970,Dicke,German
971,Dickel,German
972,Dicker,German
973,Dickerman,German
974,Dickert,German
975,Dickert,German
976,Dickhaut,German
977,Dickler,German
978,Dickmann,German
979,Dickmann,German
980,Dickmeyer,German
981,Diebel,German
982,Diebold,German
983,Diefenbach,German
984,Diefendorf,German
985,Dieffenbach,German
986,Diegel,German
987,Diegel,German
988,Diehl,German
989,Diehr,German
990,Dieker,German
991,Diel,German
992,Dieleman,German
993,Dielman,German
994,Diem,German
995,Diener,German
996,Diener,German
997,Dienes,German
998,Dienst,German
999,Dierlam,German
1000,Dippold,German
1001,Dirlam,German
1002,Dirnberger,German
1003,Disch,German
1004,Dischinger,German
1005,Disque,German
1006,Diss,German
1007,Dissinger,German
1008,Distel,German
1009,Distler,German
1010,Ditmars,German
1011,Ditsch,German
1012,Dittberner,German
1013,Dittberner,German
1014,Ditter,German
1015,Dittmann,German
1016,Dittrich,German
1017,Dittus,German
1018,Ditz,German
1019,Ditzel,German
1020,Dobberstein,German
1021,Dobbert,German
1022,Dobbertin,German
1023,Dobeck,German
1024,Dober,German
1025,Dobmeier,German
1026,Dobner,German
1027,Dobratz,German
1028,Dobrick,German
1029,Docken,German
1030,Dockendorf,German
1031,Dockstader,German
1032,Dockweiler,German
1033,Dodenhoff,German
1034,Dodt,German
1035,Doebler,German
1036,Doede,German
1037,Doede,German
1038,Doeden,German
1039,Doeden,German
1040,Doehring,German
1041,Doell,German
1042,Doell,German
1043,Doelling,German
1044,Doelling,German
1045,Doelling,German
1046,Doenges,German
1047,Doerflein,German
1048,Doerflinger,German
1049,Doerge,German
1050,Dorner,German
1051,Dornfeld,German
1052,Doron,German
1053,Dorow,German
1054,Dorr,German
1055,Dorries,German
1056,Dorschner,German
1057,Dorst,German
1058,Dorst,German
1059,Dorst,German
1060,Dorsten,German
1061,Dort,German
1062,Dorwart,German
1063,Dose,German
1064,Dose,German
1065,Doser,German
1066,Doss,German
1067,Doss,German
1068,Doss,German
1069,Dosser,German
1070,Dosser,German
1071,Dost,German
1072,Doster,German
1073,Dotter,German
1074,Dotterer,German
1075,Dotterer,German
1076,Dotterweich,German
1077,Dotzler,German
1078,Doup,German
1079,Drabant,German
1080,Drach,German
1081,Drachenberg,German
1082,Dragan,German
1083,Drage,German
1084,Draheim,German
1085,Drass,German
1086,Drath,German
1087,Draudt,German
1088,Drechsel,German
1089,Drechsler,German
1090,Drees,German
1091,Dreiling,German
1092,Dreiling,German
1093,Dreis,German
1094,Dreisbach,German
1095,Dreith,German
1096,Drendel,German
1097,Dresbach,German
1098,Dresch,German
1099,Dresch,German
1100,Duesing,German
1101,Duesler,German
1102,Duffner,German
1103,Dufner,German
1104,Duhl,German
1105,Dukart,German
1106,Dulberg,German
1107,Dull,German
1108,Dumke,German
1109,Dumler,German
1110,Dumm,German
1111,Dummer,German
1112,Dummer,German
1113,Dummer,German
1114,Dunk,German
1115,Dunkel,German
1116,Dunne,German
1117,Dunne,German
1118,Dunner,German
1119,Dunner,German
1120,Dunst,German
1121,Dupper,German
1122,Dupper,German
1123,Duren,German
1124,Durian,German
1125,During,German
1126,Durk,German
1127,Durk,German
1128,Durman,German
1129,Durner,German
1130,Durner,German
1131,Durr,German
1132,Durre,German
1133,Durrenberger,German
1134,Durrer,German
1135,Durst,German
1136,Durst,German
1137,Dusch,German
1138,Dusch,German
1139,Dusch,German
1140,Dusch,German
1141,Dusel,German
1142,Dusing,German
1143,Dusing,German
1144,Dutt,German
1145,Duve,German
1146,Dux,German
1147,Dux,German
1148,Dux,German
1149,Dylla,German
1150,Eggebrecht,German
1151,Eggeman,German
1152,Eggemeyer,German
1153,Egle,German
1154,Egloff,German
1155,Egolf,German
1156,Ehart,German
1157,Ehinger,German
1158,Ehlen,German
1159,Ehlinger,German
1160,Ehnert,German
1161,Ehnes,German
1162,Ehr,German
1163,Ehren,German
1164,Ehrenberg,German
1165,Ehrenfeld,German
1166,Ehrenreich,German
1167,Ehresmann,German
1168,Ehret,German
1169,Ehrgott,German
1170,Ehrhard,German
1171,Ehrhardt,German
1172,Ehrhart,German
1173,Ehrle,German
1174,Ehrler,German
1175,Ehrlich,German
1176,Ehrmann,German
1177,Ehrmann,German
1178,Ehrsam,German
1179,Eib,German
1180,Eich,German
1181,Eichacker,German
1182,Eichberger,German
1183,Eichel,German
1184,Eichel,German
1185,Eichelberg,German
1186,Eichelberger,German
1187,Eichen,German
1188,Eichenauer,German
1189,Eichenbaum,German
1190,Eichenberg,German
1191,Eichenberger,German
1192,Eichenlaub,German
1193,Eicher,German
1194,Eichert,German
1195,Eichholz,German
1196,Eichhorn,German
1197,Eichhorn,German
1198,Eichinger,German
1199,Eichmann,German
1200,Eisman,German
1201,Eisner,German
1202,Eiss,German
1203,Eissler,German
1204,Eister,German
1205,Eiswerth,German
1206,Eitel,German
1207,Eitel,German
1208,Eiting,German
1209,Eitner,German
1210,Eitzen,German
1211,Eitzen,German
1212,Ekstein,German
1213,Elbe,German
1214,Elbe,German
1215,Elbel,German
1216,Elbrecht,German
1217,Eleazer,German
1218,Eley,German
1219,Elfman,German
1220,Elfman,German
1221,Elgart,German
1222,Elhard,German
1223,Ell,German
1224,Ell,German
1225,Ellebracht,German
1226,Elleman,German
1227,Ellenberg,German
1228,Ellenberger,German
1229,Ellenbogen,German
1230,Ellenburg,German
1231,Eller,German
1232,Ellerbeck,German
1233,Ellerbusch,German
1234,Ellifritz,German
1235,Ellig,German
1236,Ellinger,German
1237,Ellner,German
1238,Ellwanger,German
1239,Ellwein,German
1240,Elm,German
1241,Elman,German
1242,Elsaesser,German
1243,Elsass,German
1244,Elsasser,German
1245,Elsbernd,German
1246,Elsenpeter,German
1247,Elsing,German
1248,Elsner,German
1249,Elster,German
1250,Englert,German
1251,Englerth,German
1252,Engman,German
1253,Enis,German
1254,Enns,German
1255,Ens,German
1256,Enser,German
1257,Ensing,German
1258,Ensinger,German
1259,Ensminger,German
1260,Ensz,German
1261,Enter,German
1262,Entler,German
1263,Entringer,German
1264,Entz,German
1265,Enzweiler,German
1266,Eplin,German
1267,Epling,German
1268,Eppich,German
1269,Epping,German
1270,Epping,German
1271,Eppinger,German
1272,Epstein,German
1273,Epting,German
1274,Erath,German
1275,Erb,German
1276,Erbach,German
1277,Erbacher,German
1278,Erbe,German
1279,Erben,German
1280,Erber,German
1281,Erbes,German
1282,Erdmann,German
1283,Erhard,German
1284,Erhardt,German
1285,Erhart,German
1286,Erion,German
1287,Erk,German
1288,Erker,German
1289,Erlanger,German
1290,Erle,German
1291,Erler,German
1292,Erling,German
1293,Erlinger,German
1294,Ermel,German
1295,Ermer,German
1296,Erne,German
1297,Ernesti,German
1298,Erno,German
1299,Ernst,German
1300,Eveslage,German
1301,Evinger,German
1302,Evinger,German
1303,Ewig,German
1304,Exner,German
1305,Eyer,German
1306,Eyerman,German
1307,Eyman,German
1308,Eyrich,German
1309,Eyring,German
1310,Eyster,German
1311,Faatz,German
1312,Fabacher,German
1313,Fabrizius,German
1314,Fackelman,German
1315,Facklam,German
1316,Fackler,German
1317,Fackler,German
1318,Fackler,German
1319,Factor,German
1320,Faden,German
1321,Faerber,German
1322,Faeth,German
1323,Fager,German
1324,Fahl,German
1325,Fahle,German
1326,Fahn,German
1327,Fahnestock,German
1328,Fahr,German
1329,Fahrbach,German
1330,Fahrenholz,German
1331,Fahrenkrug,German
1332,Fahrer,German
1333,Fahringer,German
1334,Fahrner,German
1335,Faigle,German
1336,Faist,German
1337,Fait,German
1338,Fait,German
1339,Faix,German
1340,Fakler,German
1341,Falb,German
1342,Falck,German
1343,Falen,German
1344,Falk,German
1345,Falke,German
1346,Falkenberg,German
1347,Falkenhagen,German
1348,Falkenstein,German
1349,Falkner,German
1350,Fehlman,German
1351,Fehrenbach,German
1352,Fehrenbacher,German
1353,Fehring,German
1354,Feichter,German
1355,Feick,German
1356,Feickert,German
1357,Feider,German
1358,Feidt,German
1359,Feierabend,German
1360,Feiertag,German
1361,Feig,German
1362,Feig,German
1363,Feige,German
1364,Feige,German
1365,Feigel,German
1366,Feigen,German
1367,Feigen,German
1368,Feil,German
1369,Feil,German
1370,Feil,German
1371,Feiler,German
1372,Fein,German
1373,Feinauer,German
1374,Feind,German
1375,Feiner,German
1376,Feiner,German
1377,Feist,German
1378,Feith,German
1379,Felber,German
1380,Feld,German
1381,Feldbauer,German
1382,Feldberg,German
1383,Felde,German
1384,Felder,German
1385,Feldhaus,German
1386,Feldhausen,German
1387,Feldmann,German
1388,Feldmeier,German
1389,Feldner,German
1390,Feldpausch,German
1391,Felgenhauer,German
1392,Felger,German
1393,Felger,German
1394,Felkel,German
1395,Felker,German
1396,Felker,German
1397,Felkner,German
1398,Fellbaum,German
1399,Fellenbaum,German
1400,Feser,German
1401,Fesperman,German
1402,Fesperman,German
1403,Fess,German
1404,Fessler,German
1405,Fest,German
1406,Fester,German
1407,Feth,German
1408,Fetsch,German
1409,Fetter,German
1410,Fettes,German
1411,Fettig,German
1412,Fettig,German
1413,Fettig,German
1414,Fettinger,German
1415,Fetty,German
1416,Fetzer,German
1417,Fetzer,German
1418,Fetzer,German
1419,Feucht,German
1420,Feuer,German
1421,Feuerbach,German
1422,Feuerbacher,German
1423,Feuerborn,German
1424,Feuerborn,German
1425,Feuerhelm,German
1426,Feuerstein,German
1427,Feuling,German
1428,Feulner,German
1429,Feulner,German
1430,Feurer,German
1431,Fey,German
1432,Fey,German
1433,Feyen,German
1434,Fichter,German
1435,Fichter,German
1436,Fichtner,German
1437,Fickel,German
1438,Fickel,German
1439,Fickel,German
1440,Ficken,German
1441,Ficker,German
1442,Ficker,German
1443,Fickert,German
1444,Fickes,German
1445,Fickes,German
1446,Fiddler,German
1447,Fiebelkorn,German
1448,Fieber,German
1449,Fiebig,German
1450,Fitzner,German
1451,Fitzner,German
1452,Fix,German
1453,Fizer,German
1454,Flach,German
1455,Flach,German
1456,Flach,German
1457,Flad,German
1458,Flad,German
1459,Flad,German
1460,Fladung,German
1461,Flagel,German
1462,Flagler,German
1463,Flaig,German
1464,Flak,German
1465,Flak,German
1466,Flake,German
1467,Flam,German
1468,Flamer,German
1469,Flaming,German
1470,Flammer,German
1471,Flammer,German
1472,Flansburg,German
1473,Flasch,German
1474,Flatau,German
1475,Flath,German
1476,Flatow,German
1477,Flaum,German
1478,Flechsig,German
1479,Fleck,German
