,name,origin
130,Hua,Chinese
131,Hua,Chinese
132,Hua,Chinese
133,Huang,Chinese
134,Hui,Chinese
135,Hui,Chinese
136,Huie,Chinese
137,Hum,Chinese
138,Hung,Chinese
139,Hung,Chinese
140,Hung,Chinese
141,Hung,Chinese
142,Huo,Chinese
143,Hwang,Chinese
144,Hy,Chinese
145,Ing,Chinese
146,Ing,Chinese
147,Ip,Chinese
148,Jan,Chinese
149,Jang,Chinese
150,Ko,Chinese
151,Ko,Chinese
152,Koh,Chinese
153,Kong,Chinese
154,Kong,Chinese
155,Kong,Chinese
156,Koo,Chinese
157,Koo,Chinese
158,Koo,Chinese
159,Kook,Chinese
160,Kou,Chinese
161,Kou,Chinese
162,Ku,Chinese
163,Ku,Chinese
164,Ku,Chinese
165,Kuan,Chinese
166,Kuan,Chinese
167,Kuang,Chinese
168,Kuang,Chinese
169,Kuk,Chinese
170,Kung,Chinese
171,Kung,Chinese
172,Kuo,Chinese
173,Kwan,Chinese
174,Kwan,Chinese
175,Kwock,Chinese
176,Kwock,Chinese
177,Kwok,Chinese
178,Kwok,Chinese
179,Kwon,Chinese
180,Kwon,Chinese
181,Kwong,Chinese
182,Kwong,Chinese
183,Lai,Chinese
184,Lai,Chinese
185,Lam,Chinese
186,Lam,Chinese
187,Lan,Chinese
188,Lang,Chinese
189,Lao,Chinese
190,Lao,Chinese
191,Lao,Chinese
192,Lau,Chinese
193,Lau,Chinese
194,Lau,Chinese
195,Lee,Chinese
196,Lee,Chinese
197,Lee,Chinese
198,Lei,Chinese
199,Lei,Chinese
200,Lung,Chinese
201,Lung,Chinese
202,Luo,Chinese
203,Luo,Chinese
204,Ma,Chinese
205,Mah,Chinese
206,Mai,Chinese
207,Mak,Chinese
208,Man,Chinese
209,Man,Chinese
210,Man,Chinese
211,Man,Chinese
212,Mao,Chinese
213,Mao,Chinese
214,Mar,Chinese
215,Mau,Chinese
216,May,Chinese
217,Mei,Chinese
218,Meng,Chinese
219,Meng,Chinese
220,Miao,Chinese
221,Miao,Chinese
222,Min,Chinese
223,Ming,Chinese
224,Miu,Chinese
225,Mo,Chinese
226,Mo,Chinese
227,Mo,Chinese
228,Mo,Chinese
229,Mok,Chinese
230,Mon,Chinese
231,Mou,Chinese
232,Mou,Chinese
233,Moy,Chinese
234,Mu,Chinese
235,Mu,Chinese
236,Mui,Chinese
237,Na,Chinese
238,Ng,Chinese
239,Ng,Chinese
240,Ngai,Chinese
241,Ngai,Chinese
242,Ngan,Chinese
243,Ngo,Chinese
244,Ni,Chinese
245,Nie,Chinese
246,Ning,Chinese
247,Niu,Chinese
248,Niu,Chinese
249,On,Chinese
250,Ruan,Chinese
251,Sam,Chinese
252,Sam,Chinese
253,San,Chinese
254,San,Chinese
255,Sang,Chinese
256,Seto,Chinese
257,Sha,Chinese
258,Sham,Chinese
259,Sham,Chinese
260,Shan,Chinese
261,Shan,Chinese
262,Shang,Chinese
263,Shang,Chinese
264,Shao,Chinese
265,Shaw,Chinese
266,Shek,Chinese
267,Shen,Chinese
268,Shen,Chinese
269,Sheng,Chinese
270,Sheu,Chinese
271,Shi,Chinese
272,Shi,Chinese
273,Shi,Chinese
274,Shi,Chinese
275,Shi,Chinese
276,Shiau,Chinese
277,Shieh,Chinese
278,Shih,Chinese
279,Shing,Chinese
280,Shing,Chinese
281,Shiu,Chinese
282,Shiu,Chinese
283,Shu,Chinese
284,Shu,Chinese
285,Shum,Chinese
286,Shy,Chinese
287,Shyu,Chinese
288,Si,Chinese
289,Si,Chinese
290,Sieh,Chinese
291,Sin,Chinese
292,Sing,Chinese
293,Sit,Chinese
294,Situ,Chinese
295,Siu,Chinese
296,Siu,Chinese
297,So,Chinese
298,Soh,Chinese
299,Song,Chinese
300,Tong,Chinese
301,Tong,Chinese
302,Tong,Chinese
303,Tong,Chinese
304,Tong,Chinese
305,Tsai,Chinese
306,Tsai,Chinese
307,Tsang,Chinese
308,Tsang,Chinese
309,Tsao,Chinese
310,Tsay,Chinese
311,Tse,Chinese
312,Tseng,Chinese
313,Tso,Chinese
314,Tsoi,Chinese
315,Tsou,Chinese
316,Tsu,Chinese
317,Tsui,Chinese
318,Tsui,Chinese
319,Tu,Chinese
320,Tu,Chinese
321,Tu,Chinese
322,Tuan,Chinese
323,Tung,Chinese
324,Tung,Chinese
325,Tung,Chinese
326,Tzeng,Chinese
327,U,Chinese
328,Un,Chinese
329,Ung,Chinese
330,Wah,Chinese
331,Wai,Chinese
332,Wai,Chinese
333,Wan,Chinese
334,Wan,Chinese
335,Wan,Chinese
336,Wang,Chinese
337,Wang,Chinese
338,Wee,Chinese
339,Wei,Chinese
340,Wei,Chinese
341,Wei,Chinese
342,Wen,Chinese
343,Wen,Chinese
344,Wen,Chinese
345,Weng,Chinese
346,Wing,Chinese
347,Wong,Chinese
348,Wong,Chinese
349,Woo,Chinese
350,Yep,Chinese
351,Yeung,Chinese
352,Yi,Chinese
353,Yim,Chinese
354,Yim,Chinese
355,Yin,Chinese
356,Yin,Chinese
357,Ying,Chinese
358,Ying,Chinese
359,Ying,Chinese
360,Yip,Chinese
361,Yiu,Chinese
362,Yiu,Chinese
363,Yong,Chinese
364,Yoon,Chinese
365,Yoon,Chinese
366,You,Chinese
367,You,Chinese
368,Young,Chinese
369,Yu,Chinese
370,Yu,Chinese
371,Yu,Chinese
372,Yu,Chinese
373,Yuan,Chinese
374,Yuan,Chinese
375,Yuan,Chinese
376,Yuan,Chinese
377,Yue,Chinese
378,Yue,Chinese
379,Yue,Chinese
380,Yuen,Chinese
381,Yuen,Chinese
382,Yun,Chinese
383,Yung,Chinese
384,Yung,Chinese
385,Yung,Chinese
386,Yung,Chinese
387,Zang,Chinese
388,Zeng,Chinese
389,Zha,Chinese
390,Zhan,Chinese
391,Zhang,Chinese
392,Zhang,Chinese
393,Zhao,Chinese
394,Zhen,Chinese
395,Zheng,Chinese
396,Zhong,Chinese
397,Zhong,Chinese
398,Zhou,Chinese
399,Zhu,Chinese
